date,away,home,first_downs_away,third_down_conversions_away,third_down_opportunities_away,fourth_down_conversions_away,fourth_down_conversion_attempts_away,passing_completions_away,passing_attempts_away,passing_yards_away,rushing_attempts_away,rushing_yards_away,total_yards_away,times_sacked_away,sack_yards_lost_away,fumbles_away,int_away,turnovers_away,team_penalties_away,penalty_yards_away,redzone_conversions_away,redzone_opportunities_away,def_st_td_away,drives_away,possession_away,first_downs_home,third_down_conversions_home,third_down_opportunities_home,fourth_down_conversions_home,fourth_down_conversion_attempts_home,passing_completions_home,passing_attempts_home,passing_yards_home,rushing_attempts_home,rushing_yards_home,total_yards_home,times_sacked_home,sack_yards_lost_home,fumbles_home,int_home,turnovers_home,team_penalties_home,penalty_yards_home,redzone_conversions_home,redzone_opportunities_home,def_st_td_home,drives_home,possession_home,score_away,score_home,game_result
2018-12-16,Cardinals,Falcons,18,3,13,2,2,23,36,193,22,60,253,7,50,1,2,3,8,75,2,2,0,14,29.333333333333332,23,5,13,0,0,22,36,220,27,215,435,2,11,0,0,0,6,50,2,4,2,12,30.666666666666668,14,40,1
2018-12-16,Lions,Bills,14,5,13,0,0,22,29,208,26,105,313,0,0,0,0,0,4,81,2,2,0,10,28.9,20,3,12,1,2,13,26,195,37,117,312,1,9,0,0,0,3,20,1,2,0,11,31.1,13,14,1
2018-12-16,Packers,Bears,19,5,14,1,1,25,42,235,19,88,323,5,39,0,1,1,7,48,1,4,0,11,29.616666666666667,19,3,10,0,1,20,28,232,29,100,332,1,3,1,0,1,4,24,3,4,0,11,30.383333333333333,17,24,1
2018-12-16,Raiders,Bengals,13,3,14,0,0,21,38,229,16,68,297,5,34,2,0,2,8,90,1,2,0,13,26.683333333333334,18,8,19,2,2,14,33,123,41,171,294,1,7,0,1,1,9,85,3,6,0,13,33.31666666666667,16,30,1
2018-12-16,Cowboys,Colts,19,4,12,1,5,24,39,180,22,112,292,3,26,0,1,1,9,74,0,2,0,7,28.2,25,8,12,0,0,16,27,192,39,178,370,0,0,1,0,1,6,55,2,3,0,8,31.8,0,23,1
2018-12-16,Dolphins,Vikings,12,2,12,0,2,11,24,37,20,156,193,9,71,0,0,0,8,49,0,1,2,11,26.733333333333334,22,5,13,0,0,14,21,198,40,220,418,2,17,0,1,1,6,45,4,6,0,13,33.266666666666666,17,41,1
2018-12-16,Titans,Giants,22,5,14,1,1,13,21,86,45,215,301,1,8,0,0,0,4,35,2,3,0,10,35.35,15,3,16,2,3,21,44,213,16,47,260,3,16,1,1,2,10,58,0,2,0,10,24.65,17,0,0
2018-12-16,Commanders,Jaguars,16,7,15,0,0,16,25,136,33,109,245,3,15,0,0,0,6,48,1,3,0,11,33.1,11,5,13,0,0,9,17,20,26,172,192,6,37,1,1,2,8,55,0,1,1,9,26.9,16,13,0
2018-12-16,Buccaneers,Ravens,12,3,10,0,1,13,25,156,21,85,241,1,1,0,1,1,6,58,1,3,0,10,22.833333333333332,24,9,16,1,1,14,23,128,49,242,370,2,3,2,0,2,8,70,2,5,0,9,37.166666666666664,12,20,1
2018-12-16,Seahawks,49ers,18,9,19,1,1,23,31,217,35,168,385,3,20,0,0,0,14,148,2,2,0,12,37.233333333333334,20,3,10,0,0,20,29,257,26,94,351,3,18,1,0,1,8,66,0,3,1,13,29.666666666666668,23,26,1
2018-12-16,Patriots,Steelers,18,3,10,0,1,25,36,272,19,96,368,1,7,0,1,1,14,106,0,3,0,9,29.183333333333334,24,4,9,0,0,22,34,218,25,158,376,2,17,0,2,2,4,40,2,3,0,10,30.816666666666666,10,17,1
2018-12-16,Eagles,Rams,17,4,13,0,1,24,31,270,30,111,381,0,0,0,1,1,6,49,3,5,0,12,31.6,23,4,12,0,1,35,54,325,18,82,407,2,14,2,1,3,5,50,2,6,0,12,28.4,30,23,0
2018-12-17,Saints,Panthers,21,4,13,1,1,23,35,191,32,155,346,2,12,1,1,2,9,80,1,3,0,11,35.15,13,7,15,1,2,17,30,149,23,98,247,4,32,1,1,2,4,48,0,1,0,10,24.85,12,9,0
2018-12-22,Commanders,Titans,17,8,14,0,0,13,23,131,34,161,292,2,22,0,2,2,8,49,1,2,0,8,33.05,20,5,11,0,0,17,25,192,27,99,291,3,19,0,0,0,2,10,2,4,1,8,26.95,16,25,1
2018-12-22,Ravens,Chargers,15,4,14,1,2,12,22,202,35,159,361,3,2,1,0,1,4,40,0,3,2,12,31.416666666666668,14,4,13,0,0,23,37,147,16,51,198,4,34,1,2,3,8,69,1,1,0,12,28.583333333333332,22,10,0
2018-12-23,Bengals,Browns,15,1,8,1,1,13,19,107,24,102,209,3,26,0,0,0,3,15,2,2,0,9,24.483333333333334,23,5,12,1,1,28,38,347,28,146,493,0,0,0,0,0,6,57,3,6,0,9,35.516666666666666,18,26,1
2018-12-23,Buccaneers,Cowboys,27,4,13,1,2,34,48,320,24,63,383,3,16,2,0,2,9,72,2,4,0,10,35.31666666666667,16,3,9,0,0,20,25,152,24,80,232,1,9,0,0,0,10,67,2,3,2,10,24.683333333333334,20,27,1
2018-12-23,Vikings,Lions,16,4,13,0,1,21,28,240,28,100,340,2,13,0,0,0,11,78,2,5,0,12,28.533333333333335,17,4,16,1,3,23,43,137,23,86,223,3,24,0,0,0,7,55,0,1,0,12,31.466666666666665,27,9,0
2018-12-23,Giants,Colts,22,7,12,0,0,25,33,309,29,83,392,0,0,0,1,1,6,24,3,4,0,10,31.683333333333334,27,7,11,0,0,31,47,353,16,49,402,1,4,0,1,1,6,29,4,4,0,10,28.316666666666666,27,28,1
2018-12-23,Jaguars,Dolphins,19,6,13,0,0,17,24,118,32,126,244,6,27,1,0,1,10,97,1,3,2,10,34.75,11,2,9,0,0,15,22,121,18,62,183,3,25,1,1,2,10,95,1,1,0,10,25.25,17,7,0
2018-12-23,Bills,Patriots,14,2,12,0,1,20,41,217,18,72,289,0,0,1,2,3,3,29,0,1,0,15,24.366666666666667,20,3,12,1,2,13,25,117,47,273,390,1,9,1,2,3,5,49,1,2,0,15,35.63333333333333,12,24,1
2018-12-23,Packers,Jets,35,5,12,2,2,37,55,413,20,127,540,4,29,1,0,1,10,86,4,5,0,13,34.31666666666667,23,3,11,2,2,24,35,323,20,47,370,2,18,0,0,0,16,172,3,5,1,12,29.3,44,38,0
2018-12-23,Texans,Eagles,25,3,10,0,1,29,40,309,19,62,371,4,30,1,0,1,10,61,2,3,0,11,26.25,25,9,16,4,4,35,50,462,22,57,519,1,9,2,1,3,11,105,1,2,0,12,33.75,30,32,1
2018-12-23,Falcons,Panthers,16,4,10,0,0,15,26,233,21,194,427,1,6,2,0,2,4,41,1,2,0,12,22.516666666666666,29,7,14,0,2,37,57,295,25,141,436,2,17,1,3,4,10,86,1,4,0,12,37.483333333333334,24,10,0
2018-12-23,Rams,Cardinals,33,6,9,0,0,19,24,192,41,269,461,2,24,1,0,1,6,66,3,4,0,10,37.06666666666667,15,2,11,1,2,18,31,159,18,104,263,4,23,0,0,0,7,54,0,2,0,9,22.933333333333334,31,9,0
2018-12-23,Bears,49ers,20,5,11,1,1,25,29,235,28,90,325,3,11,2,0,2,4,30,2,3,0,9,35.5,15,7,14,0,1,22,38,232,15,47,279,1,9,0,1,1,6,45,0,3,0,9,24.5,14,9,0
2018-12-23,Steelers,Saints,26,6,13,1,2,33,50,364,18,65,429,3,16,2,0,2,6,79,2,3,0,11,31.333333333333332,24,6,12,0,0,27,40,313,19,57,370,2,13,0,1,1,9,91,4,4,0,11,28.666666666666668,28,31,1
2018-12-23,Chiefs,Seahawks,22,5,12,1,1,23,40,265,19,154,419,1,8,2,0,2,8,76,2,4,0,11,24.966666666666665,31,7,14,0,0,18,29,254,43,210,464,3,17,0,0,0,3,20,4,6,0,12,35.03333333333333,31,38,1
2018-12-24,Broncos,Raiders,19,6,14,1,2,23,37,200,24,100,300,1,2,0,2,2,11,91,2,2,0,11,29.866666666666667,16,5,13,0,0,19,26,159,30,114,273,1,8,0,0,0,6,50,1,2,1,10,30.133333333333333,14,27,1
2018-12-30,Dolphins,Bills,17,3,12,1,1,19,32,126,25,99,225,4,24,2,2,4,4,35,1,2,2,12,29.7,23,5,11,1,2,17,26,215,33,166,381,1,9,0,1,1,3,24,4,4,0,13,30.3,17,42,1
2018-12-30,Lions,Packers,25,7,14,1,1,21,33,272,38,130,402,1,2,0,0,0,3,34,3,3,0,10,36.9,9,5,16,1,3,19,40,129,13,46,175,3,29,0,1,1,5,38,0,0,0,10,23.1,31,0,0
2018-12-30,Jets,Patriots,12,4,13,0,2,16,28,135,23,104,239,4,32,3,0,3,4,30,0,2,0,12,27.783333333333335,24,5,11,0,1,24,33,244,30,131,375,1,6,0,0,0,4,30,4,5,2,11,32.21666666666667,3,38,1
2018-12-30,Panthers,Saints,25,6,13,1,2,18,30,263,37,111,374,1,5,0,0,0,2,10,3,4,0,10,33.43333333333333,17,4,10,0,1,14,22,110,27,184,294,2,8,0,1,1,6,94,2,3,0,10,26.566666666666666,33,14,0
2018-12-30,Cowboys,Giants,23,11,17,2,2,27,44,368,22,51,419,4,19,1,0,1,6,46,3,4,0,12,30.866666666666667,20,7,15,2,3,24,41,298,25,143,441,1,3,1,1,2,11,78,3,5,0,11,29.133333333333333,36,35,0
2018-12-30,Falcons,Buccaneers,27,6,13,0,0,32,45,380,30,109,489,1,3,0,1,1,9,85,3,4,0,12,34.766666666666666,22,4,10,0,0,22,35,341,20,92,433,1,4,0,1,1,3,30,3,4,0,12,25.233333333333334,34,32,0
2018-12-30,Jaguars,Texans,6,3,13,0,0,15,28,89,16,30,119,3,18,1,1,2,8,68,0,1,0,12,24.883333333333333,23,6,17,1,1,25,35,208,33,134,342,6,26,1,0,1,2,15,2,5,0,12,35.11666666666667,3,20,1
2018-12-30,Chargers,Broncos,17,4,11,0,0,14,24,160,30,116,276,1,16,2,2,4,6,51,2,2,2,12,28.2,19,4,14,1,2,31,48,288,25,82,370,1,4,3,1,4,11,99,0,2,0,13,31.8,23,9,0
2018-12-30,Raiders,Chiefs,20,4,10,1,1,24,33,165,29,127,292,3,20,2,2,4,4,22,0,0,0,10,33.93333333333333,18,5,9,1,3,16,27,310,27,99,409,0,0,0,1,1,4,50,2,3,2,9,26.066666666666666,3,35,1
2018-12-30,49ers,Rams,22,3,11,1,1,23,33,264,22,127,391,3,18,1,3,4,5,41,3,5,0,12,28.166666666666668,28,10,16,0,1,17,29,222,42,155,377,0,0,0,0,0,6,57,4,5,2,11,31.833333333333332,32,48,1
2018-12-30,Bears,Vikings,17,8,14,0,1,18,26,163,37,169,332,0,0,0,0,0,11,102,3,3,0,11,37.13333333333333,12,1,11,1,4,20,33,101,15,63,164,4,31,0,0,0,3,30,1,1,0,10,22.866666666666667,24,10,0
2018-12-30,Bengals,Steelers,9,3,12,0,1,12,24,71,18,125,196,4,24,0,0,0,9,85,0,1,2,9,25.633333333333333,18,5,15,2,2,31,45,278,20,65,343,1,9,0,1,1,9,70,1,3,0,11,34.36666666666667,13,16,1
2018-12-30,Cardinals,Seahawks,12,4,17,1,2,18,34,113,24,85,198,6,36,2,0,2,3,20,1,2,1,13,30.85,16,4,14,0,0,12,21,109,34,182,291,6,43,0,1,1,1,10,2,3,0,14,29.15,24,27,1
2018-12-30,Eagles,Commanders,25,8,14,1,1,29,34,231,34,129,360,3,12,0,1,1,5,25,2,3,0,9,43.31666666666667,8,0,9,2,4,13,28,68,12,21,89,4,30,0,1,1,2,15,0,0,0,9,16.683333333333334,24,0,0
2018-12-30,Browns,Ravens,18,4,11,0,1,23,42,376,14,50,426,0,0,0,3,3,4,35,1,2,0,12,21.5,24,3,13,1,1,14,24,167,47,296,463,2,12,1,0,1,10,65,1,4,0,12,38.5,24,26,1
2018-12-30,Colts,Titans,24,5,13,1,1,24,35,278,36,158,436,1,7,1,1,2,12,96,4,7,0,13,40.21666666666667,11,1,9,0,1,18,29,165,16,93,258,0,0,1,2,3,9,75,0,0,2,11,19.783333333333335,33,17,0
2019-01-05,Colts,Texans,26,9,14,0,0,19,32,222,35,200,422,0,0,0,1,1,2,10,3,4,0,10,31.233333333333334,20,3,13,2,5,29,49,217,16,105,322,3,18,0,1,1,8,67,1,2,0,9,28.766666666666666,21,7,0
2019-01-05,Seahawks,Cowboys,11,2,13,2,2,18,27,226,24,73,299,1,7,0,0,0,5,36,2,3,0,12,25.166666666666668,23,4,11,0,0,22,33,216,34,164,380,1,10,0,1,1,6,36,3,4,0,12,34.833333333333336,22,24,1
2019-01-06,Chargers,Ravens,14,6,17,1,1,22,32,154,33,89,243,1,6,1,0,1,5,35,1,3,0,14,33.666666666666664,11,5,15,2,2,14,29,139,23,90,229,7,55,2,1,3,7,41,1,2,0,13,26.333333333333332,23,17,0
2019-01-06,Eagles,Bears,21,6,13,1,1,25,40,258,23,42,300,1,8,0,2,2,3,25,2,3,0,11,30.8,17,5,16,0,0,26,43,291,18,65,356,2,12,0,0,0,3,52,0,3,0,11,29.2,16,15,0
2019-01-12,Colts,Chiefs,15,0,9,1,1,19,36,179,14,87,266,3,24,1,0,1,10,70,0,2,0,11,20.183333333333334,29,4,14,3,4,27,41,253,33,180,433,4,25,1,0,1,6,54,3,4,0,11,39.81666666666667,13,31,1
2019-01-12,Cowboys,Rams,19,1,10,3,4,20,32,258,22,50,308,1,8,0,0,0,4,26,2,2,0,8,23.783333333333335,30,5,11,2,2,15,28,186,48,273,459,0,0,0,0,0,4,41,2,4,0,9,36.21666666666667,22,30,1
2019-01-13,Chargers,Patriots,22,5,13,1,1,25,51,316,10,19,335,2,15,1,1,2,5,33,3,3,0,11,21.666666666666668,30,7,14,1,1,34,44,343,34,155,498,0,0,0,0,0,9,75,5,7,0,13,38.333333333333336,28,41,1
2019-01-13,Eagles,Saints,15,2,7,0,0,18,31,201,16,49,250,0,0,0,2,2,4,30,1,1,0,10,22.166666666666668,25,8,15,2,2,28,38,283,31,137,420,2,18,0,1,1,11,84,2,2,0,10,37.833333333333336,14,20,1
2019-01-20,Rams,Saints,19,6,16,1,1,26,41,301,26,77,378,1,8,0,1,1,7,64,2,4,0,11,32.6,19,6,14,0,0,26,41,242,21,48,290,2,7,0,1,1,3,20,2,5,0,12,30.683333333333334,26,23,0
2019-01-20,Patriots,Chiefs,36,13,19,1,2,30,46,348,48,176,524,0,0,0,2,2,6,61,4,5,0,12,43.983333333333334,18,4,9,0,0,16,31,249,12,41,290,4,46,0,0,0,4,28,3,3,0,11,20.883333333333333,37,31,0
2019-02-03,Patriots,Rams,22,3,12,0,1,21,35,253,32,154,407,1,9,0,1,1,3,20,1,1,0,13,33.166666666666664,14,3,13,0,0,19,38,198,18,62,260,4,31,0,1,1,9,65,0,0,0,12,26.833333333333332,13,3,0
2019-09-05,Packers,Bears,13,2,12,0,0,18,30,166,22,47,213,5,37,0,0,0,10,71,1,2,0,13,31.05,16,3,15,0,2,26,45,208,15,46,254,5,20,0,1,1,10,107,0,1,0,12,28.95,10,3,0
2019-09-08,Titans,Browns,21,2,10,0,0,14,24,216,28,123,339,4,32,0,0,0,6,54,3,4,1,13,29.3,19,1,10,0,2,25,38,244,20,102,346,5,41,0,3,3,18,182,2,2,0,14,30.7,43,13,0
2019-09-08,Ravens,Dolphins,31,7,11,2,2,23,26,378,46,265,643,1,1,0,0,0,4,40,5,7,0,12,40.11666666666667,12,3,10,0,0,15,32,179,12,21,200,3,11,1,2,3,9,64,1,1,0,10,19.883333333333333,59,10,0
2019-09-08,Falcons,Vikings,27,2,8,2,2,33,46,272,17,73,345,4,32,1,2,3,9,78,1,2,0,10,30.216666666666665,18,5,10,0,0,8,10,97,38,172,269,1,1,0,0,0,11,100,3,3,0,10,29.783333333333335,12,28,1
2019-09-08,Bills,Jets,23,5,10,0,1,24,37,242,25,128,370,1,12,2,2,4,7,55,1,1,0,12,27.983333333333334,17,7,17,1,2,28,41,155,21,68,223,4,20,1,0,1,8,67,1,1,2,11,32.016666666666666,17,16,0
2019-09-08,Commanders,Eagles,15,5,13,2,2,30,44,370,13,28,398,1,10,0,0,0,12,96,1,2,0,10,25.55,22,11,17,1,2,28,39,313,31,123,436,1,0,0,0,0,6,55,2,3,0,10,34.45,27,32,1
2019-09-08,Rams,Panthers,22,9,17,0,0,23,39,183,32,166,349,1,3,0,1,1,5,43,3,4,0,13,33.266666666666666,21,5,11,0,0,25,38,216,23,127,343,3,23,2,1,3,6,46,3,3,0,13,26.733333333333334,30,27,0
2019-09-08,Chiefs,Jaguars,24,5,10,0,0,25,34,378,26,113,491,0,0,0,0,0,5,55,2,6,0,10,31.25,18,5,10,0,0,27,33,347,16,81,428,1,3,1,1,2,10,71,1,3,0,10,28.75,40,26,0
2019-09-08,Colts,Chargers,22,7,13,1,1,21,27,173,33,203,376,2,17,0,0,0,3,10,2,3,0,9,32.15,25,7,11,0,0,25,34,310,21,125,435,4,23,1,1,2,3,20,2,3,0,9,32.833333333333336,24,30,1
2019-09-08,Bengals,Seahawks,22,6,15,0,1,35,51,395,14,34,429,5,23,3,0,3,7,57,0,3,0,12,35.833333333333336,12,4,12,0,0,14,20,160,25,72,232,4,35,1,0,1,8,55,2,2,0,14,24.166666666666668,20,21,1
2019-09-08,Giants,Cowboys,25,2,11,1,3,33,48,319,17,151,470,1,4,2,0,2,8,70,2,4,0,10,27.7,23,6,10,0,0,25,32,405,30,89,494,0,0,0,0,0,6,47,2,2,0,10,32.3,17,35,1
2019-09-08,Lions,Cardinals,23,6,18,0,1,27,45,361,32,116,477,3,24,2,0,2,9,59,2,3,0,15,39.38333333333333,21,9,22,0,0,29,54,275,23,112,387,5,33,0,1,1,7,35,1,4,0,16,30.616666666666667,27,27,2
2019-09-08,49ers,Buccaneers,17,5,13,0,0,18,27,158,32,98,256,1,8,1,1,2,11,87,0,3,4,10,30.066666666666666,21,5,11,0,2,20,36,174,26,121,295,3,20,1,3,4,8,87,1,4,2,11,29.933333333333334,31,17,0
2019-09-08,Steelers,Patriots,15,3,12,1,3,27,47,276,13,32,308,1,0,0,1,1,6,54,0,1,0,11,27.45,24,7,14,0,0,25,37,366,29,99,465,1,7,0,0,0,7,55,0,3,0,10,32.55,3,33,1
2019-09-09,Texans,Saints,22,7,13,1,1,20,30,234,23,180,414,6,34,0,1,1,8,69,2,2,0,9,29.783333333333335,25,7,11,0,0,32,43,362,21,148,510,1,8,0,1,1,7,48,2,4,0,10,30.216666666666665,28,30,1
2019-09-09,Broncos,Raiders,18,6,13,0,0,21,31,249,23,95,344,3,19,0,0,0,6,44,1,4,0,8,27.25,19,10,14,0,0,22,26,259,28,98,357,0,0,0,0,0,9,62,3,4,0,8,32.75,16,24,1
2019-09-12,Buccaneers,Panthers,16,2,12,0,0,16,25,189,31,100,289,3,19,0,0,0,12,66,1,2,0,13,33.88333333333333,20,3,14,0,3,25,51,313,19,39,352,3,20,1,0,1,5,50,0,3,0,13,26.116666666666667,20,14,0
2019-09-15,49ers,Bengals,27,5,9,0,0,18,26,312,42,259,571,0,0,0,1,1,9,75,3,5,0,12,32.31666666666667,14,9,18,1,2,26,42,291,19,25,316,4,20,0,1,1,7,60,1,3,0,12,27.683333333333334,41,17,0
2019-09-15,Chargers,Lions,21,6,13,0,0,21,36,287,25,137,424,1,6,1,1,2,9,70,1,3,0,10,31.316666666666666,19,4,10,1,1,22,30,245,28,94,339,0,0,0,2,2,8,71,0,0,0,10,28.683333333333334,10,13,1
2019-09-15,Vikings,Packers,15,4,13,0,0,14,32,223,27,198,421,1,7,2,2,4,8,100,0,2,0,15,25.9,20,5,15,0,1,22,34,191,33,144,335,2,18,2,0,2,6,35,3,3,0,14,34.1,16,21,1
2019-09-15,Colts,Titans,21,7,14,1,1,17,28,121,34,167,288,3,25,1,1,2,8,65,3,3,0,12,31.9,18,1,10,0,1,19,28,119,24,124,243,4,35,0,0,0,5,75,2,2,0,11,28.1,19,17,0
2019-09-15,Patriots,Dolphins,27,6,11,0,0,20,28,255,35,124,379,2,9,1,0,1,5,54,3,4,4,11,36.5,11,2,15,2,4,18,39,142,15,42,184,7,44,0,4,4,4,22,0,1,0,13,23.5,43,0,0
2019-09-15,Bills,Giants,24,5,13,0,0,19,30,237,34,151,388,3,16,0,0,0,9,65,4,4,0,12,32.63333333333333,21,3,12,1,2,26,45,241,20,129,370,1,9,0,2,2,7,40,1,1,0,12,27.366666666666667,28,14,0
2019-09-15,Seahawks,Steelers,25,5,13,1,1,29,35,274,33,151,425,4,26,2,0,2,10,93,2,2,0,12,35.766666666666666,17,3,11,0,0,20,34,180,16,81,261,1,7,0,1,1,5,78,3,4,0,11,24.233333333333334,28,26,0
2019-09-15,Cowboys,Commanders,25,7,11,0,0,26,30,261,34,213,474,1,8,0,1,1,8,67,3,4,0,9,33.36666666666667,19,2,9,2,3,26,37,208,17,47,255,1,13,0,0,0,6,44,3,3,0,9,26.633333333333333,31,21,0
2019-09-15,Cardinals,Ravens,15,2,11,1,1,25,40,329,11,20,349,3,20,0,0,0,8,70,1,4,0,10,22.366666666666667,26,7,14,0,1,24,37,258,33,182,440,2,14,0,0,0,10,62,1,4,0,10,37.63333333333333,17,23,1
2019-09-15,Jaguars,Texans,16,3,13,2,2,23,33,178,21,103,281,4,35,1,0,1,9,70,1,2,0,10,30.016666666666666,17,6,15,1,1,16,29,137,30,126,263,4,22,0,0,0,7,47,1,2,0,11,29.983333333333334,12,13,1
2019-09-15,Chiefs,Raiders,24,8,14,0,0,30,44,436,22,31,467,2,7,1,0,1,10,114,1,2,0,11,32.583333333333336,19,6,14,1,1,23,38,178,19,129,307,3,20,0,2,2,7,52,1,3,0,11,27.416666666666668,28,10,0
2019-09-15,Bears,Broncos,18,3,11,1,1,16,27,120,29,153,273,0,0,0,0,0,7,65,1,1,0,10,27.016666666666666,27,3,14,3,3,35,50,282,24,90,372,2,10,0,1,1,10,81,1,3,0,9,32.983333333333334,16,14,0
2019-09-15,Saints,Rams,15,4,13,0,1,20,35,187,20,57,244,2,16,0,1,1,11,87,0,1,0,11,29.65,20,5,13,0,0,19,28,265,30,115,380,3,18,1,0,1,8,65,3,6,0,11,30.35,9,27,1
2019-09-15,Eagles,Falcons,18,9,18,2,3,28,48,237,21,49,286,3,18,1,2,3,7,60,2,5,0,12,32.9,19,3,10,1,1,27,43,310,17,57,367,1,10,0,3,3,10,58,1,2,0,12,27.1,20,24,1
2019-09-16,Browns,Jets,16,4,13,0,0,19,35,305,21,70,375,3,20,0,1,1,9,85,1,2,0,12,29.683333333333334,13,2,14,0,2,23,31,169,24,93,262,4,32,1,0,1,12,89,0,1,0,12,30.316666666666666,23,3,0
2019-09-19,Titans,Jaguars,21,8,17,0,1,23,40,249,26,91,340,9,55,1,0,1,9,101,1,2,0,11,35.266666666666666,12,2,11,0,1,20,30,204,20,88,292,0,0,0,0,0,4,30,1,2,0,12,24.733333333333334,7,20,1
2019-09-22,Bengals,Bills,17,3,11,0,0,20,36,240,19,66,306,2,10,2,2,4,8,54,2,2,0,13,23.1,25,5,13,0,0,23,36,241,36,175,416,1,2,1,1,2,7,55,2,4,0,13,36.9,17,21,1
2019-09-22,Dolphins,Cowboys,17,3,15,1,3,20,41,211,24,72,283,3,18,1,0,1,5,35,0,3,0,11,29.066666666666666,28,5,10,0,0,19,32,241,34,235,476,1,5,0,1,1,8,100,4,5,0,12,30.933333333333334,6,31,1
2019-09-22,Broncos,Packers,20,8,15,1,2,20,29,161,38,149,310,6,52,2,1,3,3,27,2,3,0,11,35.56666666666667,16,2,9,0,0,17,29,235,23,77,312,0,0,0,0,0,7,53,2,2,0,11,24.433333333333334,16,27,1
2019-09-22,Falcons,Colts,25,8,10,0,0,29,34,304,20,93,397,0,0,0,1,1,16,128,3,4,0,7,28.616666666666667,29,5,8,0,0,28,37,300,24,79,379,1,10,0,0,0,4,39,3,5,0,7,31.383333333333333,24,27,1
2019-09-22,Ravens,Chiefs,29,5,13,3,4,22,43,249,32,203,452,3,18,0,0,0,7,60,4,5,0,10,32.733333333333334,27,5,9,0,1,27,37,363,25,140,503,1,11,0,0,0,4,31,3,4,0,10,27.266666666666666,28,33,1
2019-09-22,Raiders,Vikings,17,3,11,2,3,27,34,214,20,88,302,4,28,0,1,1,7,84,1,2,0,9,28.466666666666665,23,5,9,0,0,15,21,174,38,211,385,0,0,0,0,0,6,59,3,4,0,10,31.533333333333335,14,34,1
2019-09-22,Jets,Patriots,6,0,12,0,1,12,22,69,20,36,105,5,29,0,1,1,5,67,0,0,3,13,24.766666666666666,21,6,15,0,0,30,45,313,27,68,381,1,7,1,1,2,8,70,3,4,0,14,35.233333333333334,14,30,1
2019-09-22,Lions,Eagles,16,6,14,0,0,18,32,201,28,86,287,0,0,0,0,0,9,61,2,4,1,12,27.7,22,7,13,0,2,19,36,246,30,127,373,3,13,2,0,2,4,30,3,4,0,12,32.3,27,24,0
2019-09-22,Panthers,Cardinals,21,4,10,0,0,19,26,240,31,173,413,2,21,1,0,1,3,35,3,5,0,12,28.266666666666666,21,9,17,1,1,30,43,127,22,121,248,8,46,0,2,2,7,52,2,3,0,11,31.733333333333334,38,20,0
2019-09-22,Giants,Buccaneers,17,6,13,1,1,23,36,312,19,72,384,5,24,2,0,2,6,59,3,4,0,12,26.8,24,4,14,1,1,23,37,355,32,144,499,4,25,0,1,1,4,30,1,5,0,13,33.2,32,31,0
2019-09-22,Texans,Chargers,20,6,10,0,0,25,34,337,19,39,376,2,14,1,0,1,6,65,3,3,0,11,28.2,22,5,15,2,3,31,46,293,18,73,366,5,25,1,0,1,7,69,2,3,0,10,31.8,27,20,0
2019-09-22,Steelers,49ers,11,3,12,0,1,14,27,160,22,79,239,2,14,1,1,2,6,42,0,1,0,13,23.716666666666665,26,6,11,0,0,23,32,268,40,168,436,1,9,3,2,5,5,71,3,6,0,14,36.28333333333333,20,24,1
2019-09-22,Saints,Seahawks,15,3,11,1,1,19,27,177,23,88,265,0,0,1,0,1,11,70,2,2,3,9,28.45,26,5,14,1,4,32,50,406,26,108,514,0,0,1,0,1,7,53,4,5,0,13,31.55,33,27,0
2019-09-22,Rams,Browns,20,6,14,0,0,24,38,254,24,90,344,2,14,1,2,3,7,49,2,3,0,11,28.383333333333333,18,6,16,0,2,18,36,175,24,95,270,3,20,0,1,1,8,60,1,4,0,11,31.616666666666667,20,13,0
2019-09-23,Bears,Commanders,21,8,13,0,0,25,31,208,24,90,298,3,23,0,1,1,9,59,2,3,2,9,31.6,25,3,9,2,3,30,43,287,21,69,356,4,45,2,3,5,9,61,2,5,0,11,28.4,31,15,0
2019-09-26,Eagles,Packers,24,5,9,0,0,16,27,160,33,176,336,0,0,0,0,0,9,93,4,4,0,11,27.65,31,6,11,0,1,34,53,414,20,77,491,1,8,1,1,2,5,50,3,7,0,10,32.35,34,27,0
2019-09-29,Titans,Falcons,22,6,13,0,1,18,27,227,34,138,365,0,0,0,0,0,5,77,1,2,0,11,29.316666666666666,24,5,14,1,4,35,53,364,17,58,422,5,33,1,0,1,7,50,1,3,0,11,30.683333333333334,24,10,0
2019-09-29,Patriots,Bills,11,5,18,0,0,18,39,150,23,74,224,0,0,0,1,1,8,58,1,3,1,13,27.333333333333332,23,2,13,1,2,22,44,240,22,135,375,5,40,0,4,4,8,76,1,2,0,14,32.666666666666664,16,10,0
2019-09-29,Chiefs,Lions,29,4,9,1,1,24,42,315,25,123,438,0,0,3,0,3,7,51,3,5,2,11,26.083333333333332,29,5,13,0,0,21,34,261,35,186,447,4,30,2,0,2,8,48,3,6,0,13,33.916666666666664,34,30,0
2019-09-29,Raiders,Colts,21,5,12,1,1,21,31,189,32,188,377,1,0,1,0,1,11,80,2,3,2,11,33.68333333333333,22,6,16,3,3,24,46,265,23,81,346,0,0,1,1,2,5,35,2,3,0,12,26.316666666666666,31,24,0
